comment,channel,video_url,comment_en,sentiment
यो फ्याउरीलाई कीन ल्याएको यसलाई गुन्द्रुक पकाउन त आऊदैन भने राष्ट्र को बिषय मा ।,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Why brought this fury, if it does not come to cook Gundruk, it is about the nation.",negative
Pahila neta harule galti garda kina naboleko,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Pahila neta harule galti garda kina naboleko,negative
राजेन्द्र सर ! मलाइ पनि यो कुटनिती प्रयास हो जस्तो लाग्छ ।,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Rajendra Sir! I also think this is a political attempt.,negative
केपि सेरेले देश बेचेर खानु भन्दा ठूलो गल्ती बोलेछन बालेन ले,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,KP Sere said that it is a bigger mistake than selling the country,negative
"पृथ्वीनारायण शाह स्मृति प्रतिष्ठान ।
( पृथ्वी पथ महेन्द्र बिचार ज्ञानेन्द्र सोच )
नेपाल नेपाली का लागी राजसंस्था ।
स्वाभिमान स्वाधीन स्वाबलंबन नेपाल ।
गोंगबु काठमाडौ ।",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Prithvinarayan Shah Memorial Foundation.
(Earth path, Mahendra thought, Gyanendra thought)
Nepal is the royal institution of Nepali.
Self-respect, independent, self-reliant Nepal.
Gongbu Kathmandu.",positive
राजेन्द्र ज्यू लाई सलाम छ,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Salute to Rajendra,positive
"हामीले सुरुत गरेका थिएम रे के खालको तर्क हो यो। सुरु गर्दै नगर्नु जहाँ नतिजा आउँदैन भने त्यसलाई मात्र जनता भुलाउने राजनीतिक नाटक भनिन्छ। Vote आफ्नो हातमा पार्ने सूत्र हो यो हामी मजाले बुझ्छौ भ्रष्ट हरुले गर्ने भाषण लाग्छ, यस्तो खाले भाषण हामीलाई।
What do you mean सुरु त गरेका थियौं। हावा गफ गर्छिन् ईनी।",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"What kind of argument did we start with? If it doesn't get results, it is called a political drama to forget the people. Vote is a formula to put in your hands.
We started what do you mean. The wind gossips.",negative
हजुर ले  interview लिनु भएको कुनै पनि मानिस फर्केर फेरी interview दिनु जादै न होला 😆,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Sir, none of the people you have interviewed will come back and give an interview again 😆",negative
"आजको छुट्टी (कुवेत ) राजेन्द्र बानियाँ ज्युको विभिन्न प्रबुद्ध ब्यक्तिहरु सङ्गको समम्सामयिक बिसयमा भएको अन्तर्वार्ता हेरेर बिताइयो।मज्जा आयो , भुपु मन्त्रीद्वय , रा प्र पा अध्यक्ष राजेन्द्र लिङ्देन ज्यु र सिमाबिद बुद्धिनारायण श्रेष्ठ ज्यु हरु को हाम्रो रास्ट्रय चासो र चिन्तन (प्रधानमन्त्री बालेन शाह ज्युको भारतसङ्ग नेपालको  पछिल्लो सिमा सम्बन्धी अभिव्यक्ति लाई लिएर)सम्बन्धी आजको बिशेष अन्तर्वार्ताको लागि सम्पुर्णमा हार्दिक धन्यवाद 👌👌👌👌👏👏👏🙏🙏🙏🙏🙏",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Today's holiday (Kuwait) was spent watching Rajendra Baniyan's interview with various enlightened persons on contemporary television. It was fun, Bhupu Minister, Rajendra Lingden Jr. and Simabid Buddhinarayan Shrestha Jr. Thank you very much for today's special interview regarding our national interest and thinking (regarding Prime Minister Balen Shah's latest statement on Nepal's border with India). 👌👌👌👌👏👏👏🙏🙏🙏🙏🙏",positive
"Gu ma la ho ni
Sahi ho",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"It's the same day
Where is it?",neutral
Baniya sir  on fire .🔥🔥🔥💪💪💪,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Baniya sir on fire.🔥🔥🔥🔥🔥🔥🔥🔥,positive
We need those people who know. Please Rajendra dai don't invite those who are uneducated. We don't want those people. This people are there for protest,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,We need those people who know. Please Rajendra dai don't invite those who are uneducated. We don't want those people. This people are there for protest,negative
Yeti ko bujne yetiko gyan vako manxe haru ahile samma chai k herera baseko ta,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Yeti ko bujne yetiko gyan vako aapke haru hai sama chai k hereko ta,negative
धेरै धेरै धन्यवाद हाम्रो राजेन्द्र बानिया जि लाई,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Thank you very much to our Rajendra Bania Ji,positive
Wow. Great sar ...❤❤,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Wow. Great sar ...❤❤,positive
Hera hera yo Yemale ko jawaf nadi nala bechda sandi ma sign garne afno party ko manxe ajai thulo swor ma bolna laaz pachayera kholti bata samsad ko jawaf 😅,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Hera hera yo Yemale ko jawaf nadi nala bechda sandi ma sign garne afno party ko manxe ajai thulo swear ma bolna laaz pachyera kholti bata samsad ko jawaf 😅,negative
Emale ko kohi pani dekhna nachahane ma matra ho ki aru pani xan??,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"If you just look at the glass to see where the water is, then what kind of water is it??",neutral
salute Rajendra Baniya sir ji,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,salute Rajendra Baniya sir ji,positive
काङ्ग्रेस एमालेले बेचेको कालापानी लिम्पियाधुरा बालेनले फिर्ता ल्याउला भन्ने ठूलो चिन्ता छ ।। काङ्ग्रेस एमाले माओबादी ले खाएको पैसा ले भनेर पोल खुल्ला भन्ने पनि ठूलो चिन्ता छ,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"There is great concern that Kalapani Limpiyadhura Balen, which was sold by Congress UML, will bring it back. There is also a big concern that the Congress-UML will open the polls to take the money eaten by the Maoists",positive
Chaca main Hindu Huan Ghar chale Jao  buda pa main  aaram karo,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Chaca main Hindu Huan Ghar chale jao buda pa main aaram karo,negative
Cia is not enough to Nepal now because there is sonlmeone raw agent,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Cia is not enough to Nepal now because there is sonlmeone raw agent,negative
Kohi xaena aha des lai maya garne kathai Nepal des,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Kohi xaena aha des lai maya garne kathai Nepal des,positive
Hajur dhuka vayera wastab bikta prashna garnus sir hami nepali janata hajur ko sath ma xau…🙏🤝🙏,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Hajur dhuka vayera wastab bika prashna garnus sir hami nepali janata jata ko sath me ma chau…🙏🤝🙏,positive
"Katie ra.pra .pa 
Pa navayako pra pra ...  Aru le jandaina lu Rajendra sir",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Katie ra.pra .pa 
Pa navayako pra pra ... Aru le jandaina lu Rajendra sir",positive
जहाँ सम्म लाग्छ एमाले काङ्ग्रेस र राप्रपा पाे रैछ त  यिनी हरु काे कुरा सुन्दा त,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"As far as the UML is getting the Congress and the RPP, if you listen to them,",neutral
"Tq dada suddodhanyabbad tapai 
Sodhnu taw ram ram baje vayoo na sikaunu vayoo",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"Tq dada suddodhanyabbad tapai 
Sodhnu taw ram ram baje vayoo na sikaunu vayoo",negative
Yo saab kam Nadine nepal desh ra janta lai,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,Yo saab kam Nadine nepal desh ra janta lai,positive
सुरुमा नेताको भाषण जस्तो लामो भूमिका हुन्छ राजेन्द्र बीरबिक्रम बानियाँको😮,Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"In the beginning, Rajendra Birbikram Baniyan has a long role like the leader's speech",neutral
"KP Oli ley last time border issue ma liyeko stand KO reason ley Garda ma jastai dherai Jana ley first time vote KP Oli KO name ma UML lai diyeko ho but yo uml Ka Chor Haru KO ghamanda herda lagx Madan bhandari ley banayeko party ekdiin maobadi jastai banauxan
don't forget uml jholey, genz protest feri huna sakxa, last time heli ma bhagna payeko thiyau helicopter ma bhagna nee napaiyela😡😡😡😡😡",Kछ Nepal,https://www.youtube.com/watch?v=Kp2sVewoQWA,"KP Oli ley last time border issue ma liyeko stand ko reason ley Garda ma jastai dherei Jana ley first time vote KP Oli KO name ma UML lai diyeko ho but yo uml ka chor Haru ko ghamanda herda lagx Madan Bhandari ley banayeko party one day maobadi jastai banauxan
don't forget uml jholey, genz protest feri huna sakxa, last time heli ma bhagna payeko thiyau helicopter ma bhagna nee napaiyela😡😡😡😡😡",negative
